wkt_geom	osm_id	code	fclass	name	ref	oneway	maxspeed	layer	bridge	tunnel	path
LineString (114.05580070000000603 22.6152565999999986, 114.05503720000000101 22.61199050000000099, 114.05430760000000134 22.60909850000000176, 114.05404489999999385 22.60821109999999834, 114.05394280000000151 22.60798919999999868, 114.05334200000000067 22.60701859999999996, 114.05237639999999999 22.60596869999999825, 114.05164689999999439 22.60545360000000059, 114.05097739999999362 22.60505549999999886, 114.05013300000000243 22.60467350000000053, 114.04953480000000354 22.60452340000000149, 114.04886550000000511 22.60440870000000047, 114.04846220000000301 22.60435349999999843, 114.0474650999999966 22.60428800000000038, 114.04659169999999335 22.60420669999999888, 114.04625049999999931 22.60415130000000161, 114.04601440000000423 22.6041117000000007, 114.04562439999999413 22.60402750000000083, 114.04417829999999867 22.60358469999999897)	617632892	5113	primary	五和大道	Y209	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.05593469999999456 22.61525650000000098, 114.05589980000000594 22.61686579999999935, 114.05584849999999619 22.6192327000000013, 114.05579710000000659 22.6215748000000012, 114.05575849999999605 22.62333290000000119, 114.05574169999999867 22.62409819999999883, 114.05571980000000565 22.62509560000000164, 114.05568479999999454 22.62665529999999947, 114.05566899999999464 22.62735620000000125, 114.05565679999999418 22.62786029999999826, 114.05563499999999522 22.62884090000000015, 114.0556337999999954 22.62889429999999891, 114.05562489999999798 22.629295299999999, 114.05561360000000093 22.62980530000000101, 114.05560090000000173 22.63037840000000145, 114.05557799999999702 22.63140789999999924, 114.05552659999999321 22.63342520000000135, 114.05548910000000262 22.63610179999999872)	617632893	5113	primary	五和大道	Y209	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.88511269999999342 22.58014800000000122, 113.88548199999999611 22.58047750000000065)	617353700	5113	primary	新安五路	Y129	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.88503300000000706 22.58021889999999843, 113.88451530000000389 22.57976830000000135)	617353701	5113	primary	新安五路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.0054645000000022 22.60104120000000094, 114.00573679999999399 22.60133009999999842, 114.00599630000000673 22.60155729999999963, 114.00627919999999449 22.60179460000000162, 114.00649470000000463 22.60196780000000061, 114.00682630000000017 22.60219640000000041, 114.00771000000000299 22.60284370000000109, 114.00796789999999703 22.60304980000000086, 114.00825559999999825 22.60330790000000079, 114.0085172 22.60356780000000043, 114.00882389999999589 22.6038977999999986, 114.00928100000000143 22.60441580000000172, 114.01002230000000282 22.60530019999999851, 114.0102530999999999 22.60555659999999989, 114.01057659999999316 22.60591529999999949, 114.01082789999999534 22.60616950000000003, 114.0111499000000066 22.60643560000000107, 114.01147650000000056 22.60666780000000031, 114.01208959999999593 22.60705779999999976, 114.01274990000000287 22.60744180000000014, 114.01318279999999561 22.60781040000000175, 114.01340770000000191 22.60802580000000006, 114.01379849999999294 22.60849719999999863, 114.01407589999999459 22.60899759999999858, 114.01477180000000544 22.61033919999999853, 114.01491149999999664 22.61058849999999865, 114.01510849999999664 22.61085960000000128, 114.01536360000000059 22.6111563000000011, 114.01560080000000141 22.61138970000000015, 114.01580409999999688 22.61156180000000049, 114.01617810000000475 22.61184240000000045, 114.01662109999999473 22.61210260000000005, 114.01710740000000044 22.61231539999999995, 114.01767220000000691 22.61251740000000154, 114.01791090000000395 22.61258839999999992)	610456310	5113	primary	留仙大道		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.92706099999999481 22.54424099999999953, 113.92706649999999513 22.54447520000000083, 113.92707950000000494 22.54470560000000035, 113.92710660000000189 22.54494920000000135, 113.92715010000000575 22.54520640000000142, 113.92720559999999352 22.5454402000000016, 113.92729950000000372 22.54577580000000125, 113.92737940000000663 22.54602110000000081)	614426111	5113	primary	南海大道	X256	F	0	1	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.9214460000000031 22.6431426000000009, 113.92166939999999897 22.64298009999999906, 113.92199279999999817 22.64258399999999938, 113.92210620000000176 22.6424574000000014, 113.9231785000000059 22.64125990000000144, 113.92379649999999458 22.64080979999999954)	598316621	5113	primary	松白路辅路	X256	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.00396600000000547 22.59925210000000106, 114.00525430000000426 22.60079819999999984, 114.0054645000000022 22.60104120000000094)	610456307	5113	primary	留仙大道	Y301	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.91778019999999572 22.58869089999999957, 113.91789359999999931 22.58847109999999958, 113.91793269999999438 22.58840789999999998, 113.91794450000000438 22.58835219999999921, 113.91792839999999387 22.58828289999999939, 113.91787560000000212 22.58815359999999828)	584088666	5113	primary		S359	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.91778019999999572 22.58869089999999957, 113.9180925000000002 22.58836489999999841, 113.91816400000000442 22.5881982999999984)	584088667	5113	primary	宝石路 Baoshi Rd		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.94586850000000311 22.53589589999999987, 113.94513080000000116 22.53584209999999999, 113.94501940000000673 22.53583809999999943)	583068248	5113	primary	白石路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.94501940000000673 22.53583809999999943, 113.94445120000000315 22.53582490000000149, 113.94303340000000446 22.53581439999999958, 113.94100659999999436 22.53578470000000067, 113.9408504000000022 22.53578239999999866)	583068251	5113	primary	白石路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.92917570000000183 22.57096019999999825, 113.92918369999999584 22.57114410000000149, 113.92919369999999901 22.57122100000000131, 113.92921119999999746 22.57128110000000021, 113.92925379999999791 22.57133650000000102, 113.92932639999999367 22.57138739999999899, 113.92940640000000485 22.57142669999999995, 113.9294933000000043 22.57144609999999929, 113.92962190000000078 22.57146810000000059)	582353954	5113	primary		X256	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.94501940000000673 22.53583809999999943, 113.94513080000000116 22.53584209999999999, 113.94501940000000673 22.53583809999999943)	583068247	5113	primary	白石路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.95005240000000413 22.57085969999999975, 113.95019340000000341 22.57061600000000112, 113.95143640000000573 22.56829630000000009, 113.95194069999999442 22.56732260000000068, 113.95198860000000707 22.56722519999999932, 113.95211659999999654 22.56694710000000015, 113.95217519999999922 22.56682950000000076, 113.95223409999999831 22.56671439999999862, 113.9523480999999947 22.56650610000000157, 113.95243790000000672 22.5663273999999987, 113.95252429999999322 22.56611789999999829, 113.95258710000000235 22.56593469999999968, 113.95265290000000391 22.56570809999999838, 113.95270390000000305 22.56551019999999852, 113.95273480000000177 22.56529779999999974, 113.95276680000000624 22.56502210000000019, 113.95280680000000473 22.56425529999999924, 113.95283129999999971 22.56327939999999899, 113.95283279999999593 22.56319159999999968, 113.95284080000000415 22.56304480000000012, 113.95284909999999456 22.5628668999999995, 113.9528774999999996 22.56221910000000008, 113.95288329999999632 22.56199210000000122, 113.95288229999999885 22.56176800000000071, 113.95285930000000008 22.56092659999999839, 113.95280390000000637 22.55925299999999822, 113.95279829999999777 22.55911740000000165, 113.95277120000000082 22.5586108000000003, 113.952770000000001 22.55823549999999855, 113.95277660000000708 22.55792429999999982, 113.95279639999999688 22.55761299999999991, 113.95287899999999581 22.55579639999999841, 113.95289510000000632 22.55555269999999979, 113.95291770000000042 22.55528149999999954, 113.9529435000000035 22.55502320000000083, 113.95298169999999516 22.55473680000000058, 113.95321599999999762 22.5531568, 113.95328820000000292 22.55264040000000136, 113.95332439999999963 22.55240239999999829, 113.95337189999999339 22.55215069999999855, 113.95343379999999911 22.55189100000000124, 113.95350019999999347 22.55165039999999976, 113.95357409999999732 22.55143059999999977, 113.95364240000000677 22.55126890000000017, 113.9537373999999943 22.5510686999999983, 113.95381899999999575 22.55090969999999828, 113.95392879999999991 22.55070830000000015, 113.95436200000000326 22.54992419999999953, 113.95447099999999807 22.54971510000000023, 113.95454730000000154 22.54955070000000106, 113.95463159999999903 22.54933869999999985, 113.95469380000000115 22.54915730000000096, 113.95474020000000337 22.54898509999999945, 113.95478369999999302 22.54877189999999842, 113.95480589999999665 22.54859019999999958, 113.95481809999999712 22.54841779999999929, 113.95482020000000034 22.54820510000000056, 113.9548075999999952 22.54797729999999945, 113.95478430000000003 22.5477665000000016, 113.9547496999999936 22.54756150000000048, 113.95470640000000628 22.54736970000000085, 113.95463689999999701 22.54710640000000055, 113.95428780000000302 22.54587899999999934, 113.95422949999999673 22.54566300000000112, 113.95418510000000367 22.54546690000000098, 113.95415389999999434 22.54528339999999886, 113.95413949999999659 22.54511769999999871, 113.95412190000000408 22.54460509999999829, 113.95411169999999856 22.54404260000000093, 113.95412849999999594 22.54296649999999858, 113.95412310000000389 22.54280699999999982, 113.9541090999999966 22.54264410000000041, 113.95407240000000115 22.54240920000000159, 113.95402119999999968 22.54218339999999898, 113.95396329999999807 22.54196049999999829, 113.95388549999999839 22.54173450000000045, 113.95380849999999384 22.54157100000000113, 113.95373349999999846 22.5414135999999985, 113.95366070000000036 22.54126499999999922, 113.95353930000000275 22.54103200000000129, 113.95288820000000385 22.53990849999999924, 113.95242020000000593 22.5390909999999991, 113.95222730000000411 22.53875409999999846, 113.95200420000000463 22.53837299999999999, 113.95186089999999979 22.53814200000000056, 113.95180290000000412 22.53804889999999972, 113.95175550000000442 22.53796990000000022, 113.95171290000000397 22.53790210000000016, 113.95153949999999554 22.53761559999999875, 113.95143050000000073 22.5374282000000008, 113.9506496999999996 22.53611019999999954, 113.9503737000000001 22.53557070000000095, 113.95023070000000587 22.53518019999999922, 113.95011220000000662 22.5347785000000016, 113.95002440000000377 22.53434299999999979, 113.94997929999999542 22.53382570000000129, 113.94993049999999357 22.53260979999999947, 113.9498149000000069 22.53114880000000042, 113.94975689999999702 22.53015729999999905, 113.94964960000000076 22.52900149999999968, 113.94944030000000623 22.52734609999999904, 113.94941479999999956 22.52697949999999949, 113.94940379999999891 22.52685470000000123, 113.94928729999999462 22.5259014999999998)	582188686	5113	primary	沙河西路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.92852410000000418 22.57147480000000073, 113.92906750000000216 22.57147110000000012, 113.92962190000000078 22.57146810000000059, 113.93051610000000551 22.57144620000000046, 113.93205969999999638 22.57138869999999997, 113.93362820000000113 22.5713423000000013, 113.93411770000000161 22.57132779999999883, 113.93426839999999345 22.57132409999999823, 113.93464939999999785 22.57132939999999977, 113.9367095000000063 22.57135819999999882, 113.93863419999999564 22.5713563999999991, 113.94314959999999814 22.57135219999999975, 113.94341729999999302 22.57135040000000004, 113.94359350000000575 22.57134750000000167, 113.94938799999999901 22.57132849999999991, 113.94969279999999401 22.57133350000000149, 113.94987670000000435 22.57133650000000102, 113.95002390000000503 22.57133440000000135)	582188687	5113	primary	茶光路	X256	F	60	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.13914809999999989 22.57526830000000118, 114.13990560000000585 22.5771872000000009)	593591599	5113	primary	爱国路	S360	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.94928339999999878 22.58013019999999926, 113.94928969999999424 22.57958310000000068, 113.949285500000002 22.57932389999999856, 113.94929519999999457 22.57855250000000069, 113.94928749999999695 22.57821859999999958, 113.94928740000000289 22.5779519999999998, 113.94930080000000316 22.57756320000000017, 113.9493487000000016 22.57672790000000163, 113.94939730000000111 22.57554299999999969, 113.94957270000000449 22.57383520000000132, 113.94973720000000128 22.57209329999999881)	595547611	5113	primary	沙河西路	X256	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.14036649999999895 22.57868729999999857, 114.14039379999999824 22.57877879999999848, 114.1404401000000064 22.57898610000000161)	593587498	5113	primary	沙湾路	S360	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.1404401000000064 22.57898610000000161, 114.14030040000000099 22.57893419999999907, 114.14015969999999811 22.57887970000000166, 114.14009640000000445 22.57879720000000034, 114.1400569000000047 22.57867740000000012)	593587499	5113	primary	沙湾路	S360	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.22137469999999837 22.62399119999999897, 114.22098440000000608 22.62432030000000083, 114.22050249999999494 22.62471509999999952, 114.22003139999999632 22.62508700000000061, 114.21949789999999325 22.62545199999999923, 114.21890779999999666 22.62579679999999982, 114.21864770000000533 22.62591199999999958)	593239911	5113	primary	惠盐南路	S202;X251	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.22533810000000187 22.62059610000000021, 114.22422029999999893 22.62158510000000078, 114.22366139999999746 22.62203780000000108, 114.2223603000000054 22.62312800000000124, 114.22137469999999837 22.62399119999999897)	593582794	5113	primary	惠盐南路	S202;X251	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.13685220000000697 22.5566576000000012, 114.13732319999999731 22.55632870000000167, 114.13796920000000057 22.55604749999999825, 114.13866740000000277 22.55594430000000017, 114.13905210000000068 22.55590150000000094)	584134574	5113	primary	怡景路		F	60	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.93387180000000569 22.62843750000000043, 113.93397439999999676 22.62804549999999892, 113.93404519999999991 22.62768110000000021, 113.93406810000000462 22.62756329999999849, 113.93427429999999845 22.62630109999999917, 113.93442419999999515 22.62518580000000057, 113.93457379999999546 22.62407239999999931, 113.93476370000000486 22.62246469999999832, 113.93472239999999829 22.62016709999999975, 113.93441479999999899 22.61379189999999895, 113.93436640000000182 22.61324809999999985, 113.93425809999999387 22.61262520000000009, 113.93413510000000599 22.61219429999999875, 113.93390870000000348 22.61150459999999995, 113.93331580000000258 22.61017779999999888, 113.93313410000000374 22.60983110000000096, 113.93304310000000612 22.60961199999999849, 113.93266280000000279 22.60853099999999927, 113.93245269999999891 22.60788519999999835, 113.93235799999999358 22.60739239999999839, 113.93230819999999426 22.60681680000000071, 113.93230819999999426 22.60650670000000062, 113.93237460000000283 22.6059322999999992, 113.93241100000000188 22.6058084000000008, 113.93257110000000409 22.60526240000000087, 113.93302070000000015 22.60431080000000037, 113.93366410000000144 22.60351149999999976, 113.93466309999999453 22.60255779999999959, 113.93631059999999877 22.60098070000000092, 113.93658530000000439 22.60073500000000024, 113.93717750000000422 22.60016840000000116, 113.93820370000000253 22.59928179999999998, 113.93956839999999886 22.59813630000000018, 113.94020009999999843 22.59759070000000136, 113.94109380000000442 22.59691610000000139, 113.94122529999999927 22.59682120000000083, 113.94216369999999472 22.59614410000000007, 113.943655899999996 22.59510859999999965, 113.94500890000000481 22.59417420000000121, 113.94571539999999743 22.59375770000000117, 113.94737379999999405 22.59290650000000156, 113.94849979999999334 22.59227100000000021, 113.94901280000000554 22.59185450000000017, 113.94932660000000624 22.59145889999999923, 113.94954370000000665 22.59114800000000045, 113.94962669999999605 22.59100839999999977, 113.94973249999999609 22.59078390000000169)	591288100	5113	primary	沙河西路	X256	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
